Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,2.42899693753409,1.74967234600262,1.27761318992722,0.178851060785501,0.570508141048026
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,New Zealand,NZL,2.61523446246318,2.62581630392901,2.6770925771161,1.75357444759553,2.2902490284757,3.03702332617015,3.36540196171992,2.37614310290657,3.9589493731206,2.1156511055456,2.30202385958576,4.02790667392038,1.05991318445635,1.13442266445812,1.22750750597405,0.292704628136101
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nicaragua,NIC,7.06991352252514,5.98604186279517,3.75017465778469,5.30238773219938,8.47021063584074,9.59909986064426,9.1401996677772,11.1269347446119,19.8262031287428,3.68700160498801,5.45513425887415,8.0823879809911,7.19355053338952,7.135467852894,6.03596861798431,3.99737996694398
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Niger,NER,2.90014973599111,4.00551428352676,2.62886597938136,-1.61440769175596,0.262543757292846,7.7974978178644,0.0404858299595059,0.0539592607581487,11.3051098827019,0.582906590801125,0.804073080882635,2.94238514013317,0.455089820359268,2.29723114955316,-0.930287259984461,-0.576090369833086
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nigeria,NGA,6.93329215565158,18.8736462093863,12.8765792031099,14.0317836131437,14.9980338183251,17.8634933661605,8.22522152017048,5.38800796858625,11.5810751748252,12.5549603893497,13.7202018444406,10.8400275418866,12.2177817351031,8.47582728502893,8.06248582444999,9.00938718326781
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Norway,NOR,3.08550609131277,3.00419703998231,1.28672528415185,2.48782553461785,0.454498502220854,1.53213367609252,2.32934980757545,0.712589073634205,3.75393081761006,2.19738586853571,2.41890639481001,1.28495158809159,0.696864111498241,2.12048620353119,2.0417028670721,2.17113665389528
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Oman,OMN,..,-0.816666666666665,-0.279578822571303,0.231328682267088,0.624969062631406,1.90983553531864,3.54498591605032,5.83048418092712,12.3754091529911,3.46881023754896,3.25657959078624,4.04218867116396,2.94773495257207,1.04552838755363,1.02234314452965,0.0652901330286481
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Pakistan,PAK,4.36666451291681,3.14826144590616,3.29034472613156,2.91413470059477,7.44462469342738,9.0633273703042,7.92108440058788,7.59868441050775,20.2861210929554,13.6477650639761,12.938870563489,11.9160927116277,9.6823518605568,7.6921561189957,7.18938402847025,2.52932817254226
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Palau,PLW,..,..,-1.30123617436564,0.922874093605812,4.96407576747222,3.9514623522091,4.42981143370247,3.23875035826886,11.9655746807329,1.43813538308952,1.44219017355169,4.67469879518072,3.61418047882136,3.35481004221285,4.19174548581256,0.94904064369715
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Panama,PAN,1.49896111605775,0.307062436028713,1.00583090379042,0.391666666666668,0.474723078204383,2.85588324760956,2.45789346442094,4.16863300298888,8.75868317728783,2.40905304082197,3.49128872618805,5.87580243678762,5.69819959165999,4.0271599157105,2.62652699929154,0.137492058461537
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Papua New Guinea,PNG,15.5958933107535,9.2981733278397,11.7994470972606,14.7090779663557,2.15893131266947,1.78080439925828,2.3684623841683,0.911350455675219,10.7614182326827,6.91832532601222,6.01360893567859,4.44083401028976,4.53720508166969,4.96031746031744,5.22211720226844,5.99595778127105
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Paraguay,PRY,8.98215976750022,7.26806028584821,10.5102420856612,14.2367970499143,4.32326492967491,6.80738203116371,9.5893494112923,8.13047417698579,10.1547846489023,2.5919467343056,4.6511627906977,8.25396825396825,3.6759189797449,2.68385738718593,5.02882767456758,3.12900274473924
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Peru,PER,3.75733833344472,1.97709878502054,0.193135003853741,2.25937753363073,3.66247320092233,1.61630193862543,2.00225801248819,1.77998644680372,5.78587598206755,2.93623153596701,1.52832059732903,3.36931095333853,3.65570906781008,2.80671650937615,3.24496304244158,3.54928804947929
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Philippines,PHL,3.9771250324928,5.3455019556714,2.72277227722769,2.28915662650606,4.82921083627796,6.51685393258431,5.48523206751053,2.90000000000002,8.26044703595724,4.21903052064627,3.78983634797591,4.71841704718416,3.02696391124798,2.58268766141797,3.59782343864207,0.674192536845412
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Poland,POL,9.90017538843062,5.40833545566151,1.90528215048054,0.682701375787657,3.38264681884694,2.18379872390258,1.28469394366409,2.45874312385397,4.1649719352477,3.79539242483406,2.58069370250546,4.23940149625935,3.56037151702788,0.99198260633235,0.0538213132400467,-0.874125874125849
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Portugal,PRT,2.85303039287156,4.36990330551795,3.60034658290911,3.21899090682897,2.365362040973,2.27716394887833,3.10766545871054,2.45396528138739,2.58850657657964,-0.83553002150417,1.40257289895371,3.65301100430729,2.77333854051579,0.27441666666668,-0.278153367467421,0.487938623904736
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Qatar,QAT,1.65033522434232,1.4713343480468,0.239999999999965,2.26456504389471,6.79933665008281,8.81439532334679,11.8358096197431,13.7581625759964,15.0501451570333,-4.86327801622565,-2.42525675161712,1.13836623529203,2.3153485343166,3.22197756829288,3.34972085659527,1.81407723937759
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Romania,ROU,45.6665940440238,34.4770123493528,22.5398862605386,15.2734889936255,11.8743635936399,9.01491283343835,6.55851412276983,4.83732928313989,7.85080255714483,5.58742004264392,6.09141668601892,5.78925328815882,3.33492267693443,3.98471235548128,1.06830987684293,-0.594156437495137
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Russian Federation,RUS,20.7987606558703,21.4770072117159,15.7887307914462,13.6632930228667,10.8886157326216,12.6853039507349,9.66865454789265,9.00729868861076,14.1107677840442,11.6473295764118,6.8493923025503,8.44046485932559,5.0747430079915,6.75371026220953,7.82341183865503,15.5344050528404
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Rwanda,RWA,3.89952980284716,3.34285506749407,1.99258542453994,7.44970014007364,12.2507102894392,9.01408918092335,8.88282654777925,9.08072205873161,15.4382138709255,12.9443978401711,-0.246128693436925,3.0801706924026,10.2710182318876,5.92426867984847,2.35449052820364,2.52850284192422
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Samoa,WSM,0.966782350024731,3.83828463867723,8.05031446540872,0.115830115830111,16.3131507905901,1.85676392572947,3.70008680555554,5.57706393219632,11.5659068384539,6.32495336235231,0.777007268777681,5.23541591478427,2.04901883521161,0.610085720905009,-0.406816088424881,0.724470134874833
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,San Marino,SMR,..,..,..,..,1.43083868527342,1.68548890528349,2.0952593561143,2.49894575725804,4.29320249287706,2.19959237046011,2.58541815582589,2.89979584300121,2.82733224222587,1.60439298078071,1.11296303373859,0.145686073241013
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sao Tome and Principe,STP,12.2089456308977,9.22203707560889,10.128724672229,9.7924197493451,13.2858860871796,17.1522049354354,23.0770373451382,18.5485136325779,31.9901039492573,16.9574758025945,13.34005235378,14.3271667616801,10.6379353431629,8.10583270875467,6.99849943966418,5.25017086354882
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Saudi Arabia,SAU,-1.12499477854773,-1.12094477457178,0.247186514299252,0.61219439512525,0.515506766998062,0.479230397826103,2.20902407871182,4.16782330119979,9.87024791275996,5.05722314693633,5.33941680637453,5.82621608838853,2.86626887489922,3.53252470694923,2.23629031536967,1.20607322150117
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Senegal,SEN,0.731981981981545,2.97450083919572,2.33730187454302,-0.0519970242714566,0.514781781022991,1.71133325855505,2.11228583877112,5.85330428467685,7.34720236578405,-2.24802147855339,1.22868119673344,3.40322829786967,1.41822871177848,0.710245486695225,-1.09025507446894,0.135211933635241
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Serbia,SRB,71.1206287946541,95.0052258100007,19.4908321579689,9.87617889729578,11.0263627183464,16.1199806482826,11.7240229980834,6.3917064439141,12.410986775178,8.1169509223808,6.14255360247246,11.1373976342129,7.33038589596636,7.69426362896666,2.08244793880151,1.39235822000187
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Seychelles,SYC,6.26876876876877,5.96962204168156,0.174999999999919,3.30255386407089,3.85730391367399,0.907187718073947,-0.353465498693752,5.32060027285136,36.9647582875288,31.7544407744178,-2.40463875108223,2.5592677223095,7.11037062326402,4.33893848329104,1.38583454581262,4.04194410725623
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sierra Leone,SLE,..,..,..,..,..,..,..,11.6499744518106,8.20461492682667,7.46916666666666,7.19353613051804,6.78819444444446,6.58835961632254,5.51827136955831,4.64546204670158,6.69367927894743
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Singapore,SGP,1.36162392448455,0.997197956155967,-0.391676866585079,0.507905300237539,1.66272719863073,0.425106276569101,0.962901778165128,2.10488003633213,6.62778177352127,0.596720257424972,2.82366134885609,5.2477933984048,4.57560270376522,2.35860415399836,1.02514803039394,-0.522618167075314
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,0.300601202404787,4.43245754245759,-0.417929020080811,5.957636887608,1.33857621672885,4.58475435650402,4.01518421081602,2.52864788538364,1.8867546627522,0.330027165141339
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Slovak Republic,SVK,12.0357805974299,7.32962019115532,3.12714222984604,8.55414305406651,7.54850088183419,2.70908494588391,4.48333120449611,2.75672371638138,4.59817976325028,1.61510464058236,0.957018132975136,3.91928599146294,3.60610263522886,1.40047368963031,-0.0761653295419824,-0.325219777427739
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Slovenia,SVN,8.91174418658764,8.37966587492205,7.48077770703756,5.54416421752898,3.59297594249513,2.45150132316474,2.45792444195864,3.65749563284104,5.64742380573934,0.83926224679384,1.80117022137136,1.80285171941907,2.5974138603901,1.76920085881896,0.199343826570849,-0.525552285820838
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Solomon Islands,SLB,7.88956186986721,6.92583732057424,10.9296341872692,8.26946349334404,6.98584202682568,7.33066341633299,11.2199870214146,7.66602013484803,17.3200651968774,7.09271716876284,1.0514816332104,7.34270706018,5.91200602491156,5.39136388587559,5.16590237925172,-0.574469286359543
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,South Africa,ZAF,5.33895158255483,5.70190483482843,9.49470667101602,5.67941806432656,-0.692030138335916,2.06285222531756,3.24390167452648,6.17781206971621,10.055282028471,7.26456214502708,4.0635389730329,5.01715773281268,5.72394366197183,5.77640413513801,6.13602015113351,4.50920827795706
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,South Sudan,SSD,..,..,..,..,..,..,..,..,..,5.00627361534051,1.16962180301104,46.8521757193597,45.5258978371706,-0.0580909784225319,1.67429906295517,52.7663304192143
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Spain,ESP,3.43351675547435,3.58983494893723,3.06576537186607,3.03923368432095,3.03920165014928,3.36845398789423,3.51537491125932,2.78703047313632,4.07566076368221,-0.287996835001989,1.79988133046941,3.19614641224106,2.44600018540708,1.40854629241729,-0.150870313497969,-0.500461321406559
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sri Lanka,LKA,6.17627591012044,14.1584557991201,9.5510316700725,6.31463787051173,7.57592582995856,11.6396860971118,10.0201836057035,15.8421114924843,22.5644955300126,3.46496322106073,6.21764889304619,6.7167684358854,7.54291373239436,6.90845034828443,3.17900228236063,3.76836783062094
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Kitts and Nevis,KNA,2.14885532743697,2.30344748349257,2.04109102620205,2.23543664374554,2.31455462238093,3.37781903988237,8.48748575845878,4.48088608614723,5.30029675072586,2.05793709041834,0.850878649795933,5.83516519570853,0.816089281562403,1.1069855400014,0.247865392364824,-2.30187563045606
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Lucia,LCA,3.7107860871361,5.30722081028546,-0.255536626916517,1.03425372426225,1.46036814425244,3.89827370759477,2.39562082529166,2.8231037373693,5.54954769383937,-0.156936087168628,3.25034409180123,2.76940794144096,4.17763587102516,1.47201838917869,3.51847818195019,-0.98430920351253
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Vincent and the Grenadines,VCT,0.167679637488285,0.900858485866485,1.85550399046653,0.205981708824229,2.96003946719292,3.73342916467019,2.7406751607067,7.23614701584804,10.0662418245849,0.421539125687228,0.747109026311466,3.18603111552464,2.59844414147086,0.805127804267965,0.193858560794042,-1.73361194953949
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sudan,SDN,7.12125897172304,1.9352957209532,22.2247241495905,6.48943208673345,9.65754628605949,8.50585075933105,7.19912990114709,14.7542770780085,14.2971224481435,11.2567587063008,12.9776663898014,18.0966171221351,35.5590574147027,36.5223449139153,36.9066427863594,16.9095706050979
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Suriname,SUR,59.4016865450789,38.5862878872612,15.5273989185702,23.0022321778219,9.98632511974879,9.89800489561464,11.2813043273975,6.42627934470528,14.6671427437911,-0.133636646714849,6.94108221639997,17.7117796414557,5.00686319367281,1.9234360410831,3.38341272749479,6.89390359168242
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Eswatini,SWZ,12.2085358545844,5.94210982281647,12.0197154699231,7.28999999999997,3.44533507316616,4.77400404553713,5.30463946338722,8.07608827861581,12.6574601863916,7.44823423445757,4.50923691774373,6.10742714590245,8.9396468278821,5.62130623468951,5.68134885776449,4.95124493704917
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sweden,SWE,0.899143734041743,2.40595834145435,2.15848213589263,1.92565534892387,0.373659828721796,0.453170852576176,1.36021468627688,2.21216883436735,3.43704910602875,-0.494460544378046,1.15798802715629,2.96115073822139,0.8883775069237,-0.0442929701486557,-0.17963849411465,-0.0467847449832651
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Switzerland,CHE,1.55852919679006,0.989020329832555,0.64271150654328,0.638272930887213,0.802908730955216,1.17195420333701,1.05950928324804,0.732350603122241,2.42604117060162,-0.480481936423328,0.688238707220017,0.231349207650894,-0.692552018105236,-0.217323155115639,-0.0132025387515987,-1.14390867228178
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Syrian Arab Republic,SYR,-3.84615384615379,2.99999999999995,-0.130505282417403,5.79682944905843,4.43314136719838,7.24034939348534,10.0241105377571,3.90770950443607,15.7453252219709,2.92089711805365,4.39741383150069,4.75316388885632,36.7022953364139,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tajikistan,TJK,..,38.5918894488599,12.2499847845887,16.3034912049488,7.14196508692252,7.09193244083765,10.0108651886461,13.1491247062982,20.4705219109964,6.44823481066691,6.44531440780656,12.4315490430408,5.83116601031449,5.00964645344951,6.10442765129665,5.71455949649708
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tanzania,TZA,5.92396109637476,5.14746800222619,5.31783366118202,5.30356621509782,4.73580143949057,5.03457009267161,7.25097262082545,7.02551436974778,10.2783937621134,12.1422278742988,6.20015595647402,12.6909694699163,16.0010938506338,7.87072364573953,6.13161432988016,5.58816952959301
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Thailand,THA,1.59196917460974,1.62690887314089,0.697308976625456,1.80434994635721,2.75914926231081,4.54036919634533,4.63747436011765,2.24154095286803,5.46848949649844,-0.845716092316723,3.24758842443727,3.80879058139634,3.01489950334988,2.18488618530682,1.89514181898783,-0.900424963291544
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Timor-Leste,TLS,..,..,..,7.16515891441838,3.23751394003323,1.11167400387197,3.93616259929866,10.3009020174895,9.0642362194894,0.669681185965451,6.76597680236482,13.4998402385771,11.8003096701543,10.9872344156475,0.848838206293416,0.646148614181263
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Togo,TGO,1.86260595463066,3.91959133653153,3.05981857535875,-0.930000884072223,0.393078681031676,6.78292893028311,2.2289777941403,0.945673271705163,8.6948281436391,3.71360592035804,1.44594517430865,3.56351472903955,2.57718174055852,1.82539475909161,0.190875076249778,2.5839052698704
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tonga,TON,6.32763551411156,8.2902831885033,10.3590607918507,11.6386219580735,10.9734053679554,8.66569221131753,6.1491160645657,5.84224874901382,10.4469875128222,1.42685972070538,3.53491239189831,6.27075302995689,1.14753853706055,0.775629322367448,2.51087633253703,-1.05399831971284
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Trinidad and Tobago,TTO,3.55541319666879,5.53665326322303,4.15005861664714,3.81110624396873,3.72154938995966,6.87453459583515,8.32960351465344,7.89438834757306,12.0303445477177,6.97808725251547,10.5492003179987,5.10713289264559,9.26028137068287,5.19981740465616,5.68441814595665,4.66121598098263
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tunisia,TUN,2.96230794738606,1.98333333333338,2.72103284850454,2.7125924747435,3.63228004956626,2.01778641357149,3.22525337438917,2.9669443247735,4.34502807623041,3.66490330642925,3.33897963601065,3.24002842009523,4.61184432206646,5.31623531326693,4.62555099534024,4.437371273215
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Turkey,TUR,54.9153705812683,54.4001887619075,44.9641209479849,21.6024384490573,8.59826168115267,8.17916036802001,9.59724212288445,8.75618090972635,10.4441283764885,6.25097663090625,8.56644420552977,6.47187967115097,8.89156996512164,7.49309030547697,8.85457271364318,7.6708536484588
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,0.500580743152696,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Uganda,UGA,3.39202158512999,1.86512524084773,-0.287508511765176,8.68047651566882,3.72128743978227,8.44872642299535,7.3106761356186,6.13851083285051,12.0508555482885,13.0172561889186,3.9765528847817,15.1251539449716,12.6787362442314,4.90271441893287,3.07467760632835,5.41000419560863
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ukraine,UKR,28.2030972388552,11.958808539046,0.757420846392867,5.17967781908312,9.0480678605089,13.5695764909248,9.05252491133255,12.8387796190181,25.226461707384,15.8811924594476,9.37293105078976,7.95572466274646,0.568727971803899,-0.238948626045408,12.0718562874252,48.6998646434423
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,12.250420244814,1.56181317449067,0.877983288285896,0.877346595685083,0.662268900269082,1.10111836375706,2.34626865671643,4.06996608361598
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,United Kingdom,GBR,1.18295624210404,1.53234960272418,1.52040245947458,1.3765003854201,1.39039756680426,2.08913649025072,2.45566166439288,2.38656150773328,3.52140856342537,1.96173173560107,2.49265472467065,3.85611244682819,2.57323479654528,2.29166666666666,1.45112016293279,0.368046842325369
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,United States,USA,3.37685727149935,2.82617111885402,1.58603162650603,2.27009497336113,2.67723669309173,3.39274684549547,3.22594410070407,2.85267248150136,3.83910029665101,-0.35554626629975,1.64004344238989,3.15684156862206,2.06933726526059,1.46483265562714,1.62222297740821,0.118627135552435
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Uruguay,URY,4.76382472733248,4.35934065217274,13.9724725913516,19.3797301743994,9.15760507540996,4.6992773903564,6.39764974385121,8.11464561179318,7.87707374730889,7.06221874388572,6.69870886978135,8.09283206302989,8.09776580573602,8.57513504005394,8.87735333229828,8.66626987079337
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Vanuatu,VUT,2.53768844221106,3.57755452095076,1.96356754199194,3.01624129930396,1.41891891891891,1.19920053297802,2.0408163265306,3.93548387096775,4.84171322160149,4.29706572955357,2.7626946947735,0.873793104781058,1.34740362877658,1.45893371757928,0.798863838096904,2.48326875660446
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,27.0809414466131,28.1874647092039,26.0902123160955,21.0689956331878,40.6394275161588,62.168649979483,121.738085297504
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Vietnam,VNM,-1.71033727851113,-0.431544511728152,3.83082838168469,3.23464817293924,7.75494748709602,8.2845724312867,7.41801715108469,8.34444889773838,23.1154483474477,6.71698269988629,9.20746648778418,18.6777322770706,9.09470339557193,6.59267475899191,4.08455446637622,0.631200905175718
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,West Bank and Gaza,PSE,2.79819892435757,1.22278475878899,5.70951585976628,4.40303221730885,3.00417498638594,4.10725070715932,3.8423412562478,1.85974379351109,9.88999788691853,2.75393485083151,3.74915727597098,2.8772435849594,2.77908768282493,1.72439933626923,1.73298510037451,1.43161145810472
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Yemen, Rep.",YEM,4.58999999999981,11.9115912929855,12.2385339389711,10.8323607023241,12.5150951495208,11.8112639374949,10.8447986914257,7.90511778988729,18.9762574318077,5.40776098077526,11.1748338605043,19.5435617131149,9.88538714484848,10.9684421500194,8.10472583623948,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Zambia,ZMB,26.0304117888121,21.3937821792546,22.2333446430947,21.4015783901995,17.9677891087286,18.324439701174,9.01957247226486,10.6573496000153,12.4455793463192,13.3952546325895,8.50176133365265,6.42939681072336,6.57589970757695,6.97767605490317,7.80687553566328,10.1105928909618
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,3.02267002518892,3.46612972817488,3.72532666110647,1.63495041543823,-0.197784810126586,-2.43096842383406
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,
Last Updated: 07/30/2021,,,,,,,,,,,,,,,,,,,
